id|code|vendor_type|city_alias_code|country_alias_code
4317|NER000NIM000|citsae|NIM|NE
4318|NER000001000|citsae|RLT|NE
4319|NER000THZ000|citsae|THZ|NE
4320|NER000ZND000|citsae|ZND|NE
4321|NFK000001000|citsae|NLK|NF
4322|NGA000002000|citsae|ABV|NG
4323|NGA000003000|citsae|AKR|NG
4324|NGA000004000|citsae|BCU|NG
4325|NGA000005000|citsae|BNI|NG
4326|NGA000006000|citsae|CBQ|NG
4327|NGA000010000|citsae|ENU|NG
4328|NGA000IBA000|citsae|IBA|NG
4329|NGA000011000|citsae|ILR|NG
4330|NGA000012000|citsae|JOS|NG
4331|NGA000009000|citsae|KAD|NG
4332|NGA000KAN000|citsae|KAN|NG
4333|NGA000LOS000|citsae|LOS|NG
4334|NGA000014000|citsae|MDI|NG
4335|NGA000015000|citsae|MIU|NG
4336|NGA000016000|citsae|MXJ|NG
4337|NGA000008000|citsae|QRW|NG
4338|NGA000017000|citsae|QVL|NG
4339|NGA000001000|citsae|SKO|NG
4340|NGA000013000|citsae|YOL|NG
4341|NGA000018000|citsae|ZAR|NG
4342|NIC000001000|citsae|BZA|NI
4343|NIC0000MN000|citsae|MGA|NI
4344|NIC000005000|citsae|NCR|NI
4345|NIC000008000|citsae|NVG|NI
4346|NIC000003000|citsae|PUZ|NI
4347|NIC000004000|citsae|RFS|NI
4348|NIC000002000|citsae|RNI|NI
4349|NIC000007000|citsae|SIU|NI
4350|NIC000006000|citsae|WSP|NI
4351|NLD000AMS000|citsae|AMS|NL
4352|NLD000010000|citsae|DHR|NL
4353|NLD000002000|citsae|EIN|NL
4354|NLD000ENS000|citsae|ENS|NL
4355|NLD000BRD000|citsae|GLZ|NL
4356|NLD000GRQ000|citsae|GRQ|NL
4357|NLD000LEY000|citsae|LEY|NL
4358|NLD000009000|citsae|LWR|NL
4359|NLD000011000|citsae|UDE|NL
4360|NLD000001000|citsae|UTC|NL
4361|NLD000012000|citsae|WOE|NL
4362|NOR000032000|citsae|AES|NO
4363|NOR000026000|citsae|ALF|NO
4364|NOR000027000|citsae|ANX|NO
4365|NOR000028000|citsae|BDU|NO
4366|NOR000021000|citsae|BGO|NO
4367|NOR000029000|citsae|BJF|NO
4368|NOR000030000|citsae|BNN|NO
4369|NOR000031000|citsae|BOO|NO
4370|NOR000032000|citsae|BVG|NO
4371|NOR000013000|citsae|DLD|NO
4372|NOR000033000|citsae|EVE|NO
4373|NOR000050000|citsae|FAN|NO
4374|NOR000034000|citsae|FDE|NO
4375|NOR000035000|citsae|FRO|NO
4376|NOR000048000|citsae|GLL|NO
4377|NOR000036000|citsae|HAA|NO
4378|NOR000037000|citsae|HAU|NO
4379|NOR000038000|citsae|HFT|NO
4380|NOR000049000|citsae|HMR|NO
4381|NOR000039000|citsae|HOV|NO
4382|NOR000040000|citsae|HVG|NO
4383|NOR000041000|citsae|KKN|NO
4384|NOR000022000|citsae|KRS|NO
4385|NOR000042000|citsae|KSU|NO
4386|NOR000043000|citsae|LKL|NO
4387|NOR000044000|citsae|LKN|NO
4388|NOR000045000|citsae|LYR|NO
4389|NOR000046000|citsae|MEH|NO
4390|NOR000047000|citsae|MJF|NO
4391|NOR000034000|citsae|MOL|NO
4392|NOR000051000|citsae|NTB|NO
4393|NOR000035000|citsae|NVK|NO
4394|DZA000ORA000|citsae|OLA|NO
4395|NOR000003000|citsae|OSL|NO
4396|NOR000036000|citsae|OSY|NO
4397|NOR000037000|citsae|RET|NO
4398|NOR000038000|citsae|RRS|NO
4399|NOR000039000|citsae|RVK|NO
4400|NOR000040000|citsae|SDN|NO
4401|NOR000021000|citsae|SKE|NO
4402|NOR000022000|citsae|SKN|NO
4403|NOR000023000|citsae|SOG|NO
4404|NOR000024000|citsae|SOJ|NO
4405|NOR000025000|citsae|SRP|NO
4406|NOR000026000|citsae|SSJ|NO
4407|NOR000027000|citsae|SVJ|NO
4408|NOR000052000|citsae|SYG|NO
4409|NOR000025000|citsae|TOS|NO
4410|NOR000028000|citsae|VAW|NO
4411|NOR000029000|citsae|VDB|NO
4412|NOR000030000|citsae|VDS|NO
4413|NOR000031000|citsae|VRY|NO
4414|NPL000001000|citsae|BDP|NP
4415|NPL000002000|citsae|BGL|NP
4416|NPL000003000|citsae|BHP|NP
4417|NPL000004000|citsae|BHR|NP
4418|NPL000005000|citsae|BIR|NP
4419|NPL000006000|citsae|BIT|NP
4420|NPL000007000|citsae|BJH|NP
4421|NPL000008000|citsae|BJU|NP
4422|NPL000009000|citsae|BWA|NP
4423|NPL000022000|citsae|DAP|NP
4424|NPL000037000|citsae|DHI|NP
4425|NPL000023000|citsae|DNP|NP
4426|NPL000024000|citsae|DOP|NP
4427|NPL000035000|citsae|FEB|NP
4428|NPL000018000|citsae|GKH|NP
4429|NPL000039000|citsae|IMK|NP
4430|NPL000025000|citsae|JIR|NP
4431|NPL000014000|citsae|JKR|NP
4432|NPL000015000|citsae|JMO|NP
4433|NPL000026000|citsae|JUM|NP
4434|NPL000016000|citsae|KEP|NP
4435|NPL000029000|citsae|LDN|NP
4436|NPL000030000|citsae|LTG|NP
4437|NPL000017000|citsae|LUA|NP
4438|NPL000019000|citsae|MEY|NP
4439|NPL000010000|citsae|MWP|NP
4440|MYS0PGMAR000|citsae|NGX|NP
4441|NPL000011000|citsae|PKR|NP
4442|NPL000020000|citsae|PPL|NP
4443|NPL000028000|citsae|RHP|NP
4444|NPL000027000|citsae|RJB|NP
4445|NPL000033000|citsae|RPA|NP
4446|NPL000032000|citsae|RUK|NP
4447|NPL000031000|citsae|RUM|NP
4448|NPL000012000|citsae|SIF|NP
4449|NPL000040000|citsae|SIH|NP
4450|NPL000036000|citsae|SKH|NP
4451|NPL000041000|citsae|SYH|NP
4452|NPL000013000|citsae|TMI|NP
4453|NPL000021000|citsae|TPJ|NP
4454|NPL000038000|citsae|TPU|NP
4455|NPL000034000|citsae|XMG|NP
4456|NZL000AUK000|citsae|AKL|NZ
4457|NZL000007000|citsae|ALR|NZ
4458|NZL000008000|citsae|AMZ|NZ
4459|NZL000009000|citsae|ASG|NZ
4460|NZL000010000|citsae|BHE|NZ
4461|NZL000023000|citsae|CHC|NZ
4462|NZL000011000|citsae|CHT|NZ
4463|NZL000032000|citsae|CMV|NZ
4464|NZL000037000|citsae|DGR|NZ
4465|NZL000DUD000|citsae|DUD|NZ
4466|NZL000045000|citsae|FGL|NZ
4467|NZL000044000|citsae|GBS|NZ
4468|NZL000042000|citsae|GBZ|NZ
4469|NZL000GIS000|citsae|GIS|NZ
4470|NZL000GMN000|citsae|GMN|NZ
4471|NZL000018000|citsae|HKK|NZ
4472|NZL000019000|citsae|HLZ|NZ
4473|NZL000020000|citsae|IVC|NZ
4474|NZL000021000|citsae|KAT|NZ
4475|NZL000026000|citsae|KBZ|NZ
4476|NZL000022000|citsae|KKE|NZ
4477|NZL000046000|citsae|KKO|NZ
4478|NZL000039000|citsae|KTF|NZ
4479|NZL000031000|citsae|KUI|NZ
4480|NZL000047000|citsae|MFN|NZ
4481|NZL000027000|citsae|MRO|NZ
4482|NZL000038000|citsae|MTA|NZ
4483|NZL000034000|citsae|MZP|NZ
4484|NZL000012000|citsae|NPE|NZ
4485|NZL000006000|citsae|NPL|NZ
4486|NZL000005000|citsae|NSN|NZ
4487|NZL000028000|citsae|OAM|NZ
4488|NZL000043000|citsae|OHA|NZ
4489|NZL000029000|citsae|PCN|NZ
4490|NZL000048000|citsae|PKL|NZ
4491|AUS0NTPAL000|citsae|PMR|NZ
4492|NZL000035000|citsae|PPQ|NZ
4493|NZL000033000|citsae|RAG|NZ
4494|NZL000001000|citsae|ROT|NZ
4495|NZL000041000|citsae|SZS|NZ
4496|NZL000003000|citsae|TEU|NZ
4497|NZL000050000|citsae|THH|NZ
4498|NZL000013000|citsae|TIU|NZ
4499|NZL000051000|citsae|TKZ|NZ
4500|NZL000036000|citsae|TMZ|NZ
4501|NZL000014000|citsae|TRG|NZ
4502|NZL000004000|citsae|TUO|NZ
4503|NZL000015000|citsae|WAG|NZ
4504|NZL000WHK000|citsae|WHK|NZ
4505|NZL000025000|citsae|WHO|NZ
4506|NZL000049000|citsae|WIK|NZ
4507|NZL000040000|citsae|WIR|NZ
4508|NZL000016000|citsae|WKA|NZ
4509|NZL000WRE000|citsae|WRE|NZ
4510|NZL000017000|citsae|WSZ|NZ
4511|NZL000030000|citsae|WTZ|NZ
4512|NZL000024000|citsae|ZQN|NZ
4513|OMN000003000|citsae|BYB|OM
4514|OMN000002000|citsae|KHS|OM
4515|OMN000007000|citsae|MSH|OM
4516|OMN000008000|citsae|OMM|OM
4517|OMN000006000|citsae|RMB|OM
4518|OMN000001000|citsae|SLL|OM
4519|OMN000004000|citsae|SUH|OM
4520|OMN000009000|citsae|TTH|OM
4521|PAN000012000|citsae|ACU|PA
4522|PAN000013000|citsae|AIL|PA
4523|PAN000017000|citsae|AML|PA
4524|PAN000002000|citsae|BFQ|PA
4525|PAN000003000|citsae|BLB|PA
4526|PAN000004000|citsae|BOC|PA
4527|PAN000005000|citsae|CHX|PA
4528|PAN000006000|citsae|CTD|PA
4529|PAN000019000|citsae|CTE|PA
4530|PAN000020000|citsae|CZJ|PA
4531|PAN000007000|citsae|DAV|PA
4532|PAN000008000|citsae|ELE|PA
4533|PAN000014000|citsae|GHE|PA
4534|PAN000015000|citsae|JQE|PA
4535|PAN000021000|citsae|MPI|PA
4536|PAN000022000|citsae|MPP|PA
4537|PAN000024000|citsae|NBL|PA
4538|PAN000023000|citsae|NGN|PA
4539|SLV0000SM000|citsae|NMG|PA
4540|DEU000CGN000|citsae|ONX|PA
4541|PAN000009000|citsae|OTD|PA
4542|PAN000010000|citsae|PLP|PA
4543|PAN000001000|citsae|PUE|PA
4544|PAN000018000|citsae|PVE|PA
4545|PAN000016000|citsae|PYC|PA
4546|PAN000028000|citsae|PYV|PA
4547|PAN000011000|citsae|SAX|PA
4548|CHL0000RM000|citsae|SYP|PA
4549|PAN000025000|citsae|TJC|PA
4550|PAN000026000|citsae|TUW|PA
4551|PAN000027000|citsae|UTU|PA
4552|PER000001000|citsae|ANS|PE
4553|PER0000AR000|citsae|AQP|PE
4554|PER000017000|citsae|ATA|PE
4555|PER0000AY000|citsae|AYP|PE
4556|PER000002000|citsae|BLP|PE
4557|PER000012000|citsae|CHH|PE
4558|PER000CHM000|citsae|CHM|PE
4559|PER000003000|citsae|CIX|PE
4560|PER000004000|citsae|CJA|PE
4561|PER0000CU000|citsae|CUZ|PE
4562|PER0000HO000|citsae|HUU|PE
4563|PER000025000|citsae|IBP|PE
4564|PER000026000|citsae|ILQ|PE
4565|PER000009000|citsae|IQT|PE
4566|PER000016000|citsae|JAU|PE
4567|PER000010000|citsae|JJI|PE
4568|PER000JUL000|citsae|JUL|PE
4569|PER0000LI000|citsae|LIM|PE
4570|PER000021000|citsae|MBP|PE
4571|PER000005000|citsae|PCL|PE
4572|PER000006000|citsae|PEM|PE
4573|PER000013000|citsae|PIO|PE
4574|PER0000PI000|citsae|PIU|PE
4575|PER000019000|citsae|RIJ|PE
4576|PER000020000|citsae|RIM|PE
4577|ARG000UAQ000|citsae|SJA|PE
4578|PER000023000|citsae|SMG|PE
4579|PER000022000|citsae|SQU|PE
4580|PER000024000|citsae|SYC|PE
4581|PER000007000|citsae|TBP|PE
4582|PER0000TA000|citsae|TCQ|PE
4583|PER000015000|citsae|TGI|PE
4584|PER000008000|citsae|TPP|PE
4585|VEN00000T000|citsae|TRU|PE
4586|PER000014000|citsae|TYL|PE
4587|PER000018000|citsae|UMI|PE
4588|PER000027000|citsae|YMS|PE
4589|PYF000027000|citsae|AAA|PF
4590|PYF000018000|citsae|AHE|PF
4591|PYF000001000|citsae|APK|PF
4592|PYF000002000|citsae|AUQ|PF
4593|PYF000003000|citsae|AXR|PF
4594|PYF000004000|citsae|BOB|PF
4595|PYF000028000|citsae|FAC|PF
4596|PYF000019000|citsae|FAV|PF
4597|PYF000030000|citsae|FGU|PF
4598|PYF000029000|citsae|FHZ|PF
4599|PYF000020000|citsae|GMR|PF
4600|PYF000044000|citsae|HHZ|PF
4601|PYF000021000|citsae|HOI|PF
4602|PYF000022000|citsae|HUH|PF
4603|PYF000024000|citsae|KKR|PF
4604|PYF000025000|citsae|MAU|PF
4605|PYF000026000|citsae|MKP|PF
4606|PYF000005000|citsae|MOZ|PF
4607|PYF000006000|citsae|MVT|PF
4608|PYF000034000|citsae|NAU|PF
4609|PYF000007000|citsae|NHV|PF
4610|PYF000035000|citsae|NUK|PF
4611|PYF000037000|citsae|PKP|PF
4612|PYF000008000|citsae|PPT|PF
4613|PYF000036000|citsae|PUK|PF
4614|PYF000033000|citsae|REA|PF
4615|PYF000009000|citsae|RFP|PF
4616|PYF000010000|citsae|RGI|PF
4617|PYF000011000|citsae|RUR|PF
4618|PYF000012000|citsae|TIH|PF
4619|PYF000038000|citsae|TJN|PF
4620|PYF000039000|citsae|TKV|PF
4621|PYF000013000|citsae|TKX|PF
4622|PYF000040000|citsae|TTI|PF
4623|PYF000014000|citsae|TUB|PF
4624|PYF000015000|citsae|UAH|PF
4625|PYF000016000|citsae|UAP|PF
4626|PYF000043000|citsae|VHZ|PF
4627|PYF000017000|citsae|XMH|PF
4628|PYF000041000|citsae|ZTA|PF
4629|PNG000097000|citsae|ABP|PG
4630|PNG000098000|citsae|ABW|PG
4631|PNG000099000|citsae|ADC|PG
4632|PNG000100000|citsae|AEK|PG
4633|PNG000101000|citsae|AFR|PG
4634|PNG000102000|citsae|AGG|PG
4635|PNG000208000|citsae|AGK|PG
4636|PNG000103000|citsae|AGL|PG
4637|PNG000104000|citsae|AIE|PG
4638|PNG000105000|citsae|AIH|PG
4639|PNG000001000|citsae|AKG|PG
4640|PNG000002000|citsae|AMF|PG
4641|PNG000003000|citsae|AMG|PG
4642|PNG000004000|citsae|AMU|PG
4643|PNG000005000|citsae|AOA|PG
4644|PNG000006000|citsae|AOB|PG
4645|PNG000007000|citsae|AON|PG
4646|PNG000008000|citsae|APP|PG
4647|PNG000148000|citsae|APR|PG
4648|PNG000009000|citsae|ARP|PG
4649|PNG000010000|citsae|ASZ|PG
4650|PNG000011000|citsae|ATN|PG
4651|PNG000012000|citsae|ATP|PG
4652|PNG000013000|citsae|AUI|PG
4653|PNG000014000|citsae|AUJ|PG
4654|PNG000015000|citsae|AUP|PG
4655|PNG000016000|citsae|AUV|PG
4656|PNG000017000|citsae|AWB|PG
4657|PNG000018000|citsae|AWR|PG
4658|PNG000019000|citsae|AYU|PG
4659|PNG000020000|citsae|AZB|PG
4660|PNG000021000|citsae|BAA|PG
4661|PNG000022000|citsae|BAJ|PG
4662|PNG000023000|citsae|BAP|PG
4663|PNG000024000|citsae|BCP|PG
4664|PNG000025000|citsae|BDZ|PG
4665|PNG000026000|citsae|BEA|PG
4666|PNG000027000|citsae|BIJ|PG
4667|PNG000028000|citsae|BIZ|PG
4668|PNG000029000|citsae|BMH|PG
4669|BFA000BAM000|citsae|BMZ|PG
4670|PNG000030000|citsae|BNM|PG
4671|PNG000031000|citsae|BNT|PG
4672|PNG000032000|citsae|BNV|PG
4673|PNG000033000|citsae|BNZ|PG
4674|PNG000034000|citsae|BOQ|PG
4675|PNG000035000|citsae|BOT|PG
4676|PNG000036000|citsae|BOV|PG
4677|PNG000037000|citsae|BPB|PG
4678|PNG000038000|citsae|BPD|PG
4679|PNG000039000|citsae|BPK|PG
4680|PNG000040000|citsae|BRH|PG
4681|PNG000041000|citsae|BRP|PG
4682|PNG000042000|citsae|BSP|PG
4683|PNG000044000|citsae|BUA|PG
4684|PNG000045000|citsae|BUL|PG
4685|PNG000046000|citsae|BVP|PG
4686|PNG000047000|citsae|BWJ|PG
4687|PNG000048000|citsae|BWP|PG
4688|PNG000049000|citsae|BXZ|PG
4689|PNG000219000|citsae|CGC|PG
4690|PNG000050000|citsae|CMU|PG
4691|PNG000051000|citsae|CPI|PG
4692|PNG000220000|citsae|CPN|PG
4693|PNG000168000|citsae|CVB|PG
4694|PNG000052000|citsae|CVL|PG
4695|PNG000170000|citsae|DAF|PG
4696|PNG000169000|citsae|DAO|PG
4697|PNG000053000|citsae|DAU|PG
4698|PNG000171000|citsae|DBP|PG
4699|PNG000054000|citsae|DDM|PG
4700|PNG000055000|citsae|DER|PG
4701|PNG000377000|citsae|DLB|PG
4702|PNG000173000|citsae|DNU|PG
4703|PNG000176000|citsae|DOI|PG
4704|PNG000175000|citsae|DOO|PG
4705|PNG000172000|citsae|DOS|PG
4706|PNG000174000|citsae|DPU|PG
4707|PNG000150000|citsae|EFG|PG
4708|PNG000177000|citsae|EGA|PG
4709|PNG000149000|citsae|EIA|PG
4710|PNG000154000|citsae|EMI|PG
4711|PNG000370000|citsae|EMO|PG
4712|PNG000056000|citsae|EMS|PG
4713|PNG000152000|citsae|EPT|PG
4714|PNG000151000|citsae|ERE|PG
4715|PNG000153000|citsae|ERU|PG
4716|PNG000181000|citsae|FAQ|PG
4717|PNG000106000|citsae|FIN|PG
4718|PNG000178000|citsae|FNE|PG
4719|PNG000179000|citsae|FRQ|PG
4720|PNG000180000|citsae|FUB|PG
4721|PNG000182000|citsae|FUM|PG
4722|PNG000186000|citsae|GAP|PG
4723|PNG000107000|citsae|GAR|PG
4724|PNG000188000|citsae|GAZ|PG
4725|PNG000204000|citsae|GBC|PG
4726|PNG000280000|citsae|GBF|PG
4727|PNG000108000|citsae|GEW|PG
4728|PNG000109000|citsae|GKA|PG
4729|PNG000201000|citsae|GLP|PG
4730|PNG000203000|citsae|GMI|PG
4731|PNG000184000|citsae|GOC|PG
4732|PNG000110000|citsae|GOE|PG
4733|PNG000202000|citsae|GRH|PG
4734|PNG000111000|citsae|GRL|PG
4735|PNG000185000|citsae|GUE|PG
4736|PNG000187000|citsae|GUG|PG
4737|PNG000112000|citsae|GUR|PG
4738|PNG000278000|citsae|GUV|PG
4739|PNG000113000|citsae|GVI|PG
4740|PNG000183000|citsae|GWN|PG
4741|PNG000191000|citsae|HAZ|PG
4742|PNG000190000|citsae|HBD|PG
4743|PNG000189000|citsae|HEO|PG
4744|PNG000114000|citsae|HGU|PG
4745|PNG000115000|citsae|HIT|PG
4746|PNG000116000|citsae|HKN|PG
4747|PNG000193000|citsae|HNI|PG
4748|PNG000194000|citsae|HNN|PG
4749|PNG000228000|citsae|HOC|PG
4750|PNG000192000|citsae|HWA|PG
4751|PNG000117000|citsae|HYF|PG
4752|PNG000366000|citsae|IAU|PG
4753|PNG000367000|citsae|IBI|PG
4754|PNG000118000|citsae|IDN|PG
4755|PNG000119000|citsae|IHU|PG
4756|PNG000120000|citsae|IIS|PG
4757|PNG000378000|citsae|ILX|PG
4758|PNG000365000|citsae|IMA|PG
4759|PNG000369000|citsae|IMD|PG
4760|PNG000368000|citsae|IMN|PG
4761|PNG000374000|citsae|IOK|PG
4762|PNG000121000|citsae|IOP|PG
4763|PNG000122000|citsae|ITK|PG
4764|PNG000371000|citsae|IUS|PG
4765|PNG000123000|citsae|JAQ|PG
4766|PNG000375000|citsae|JOP|PG
4767|PNG000210000|citsae|KAF|PG
4768|PNG000206000|citsae|KAK|PG
4769|PNG000215000|citsae|KAQ|PG
4770|PNG000124000|citsae|KBM|PG
4771|PNG000229000|citsae|KCJ|PG
4772|PNG000227000|citsae|KDE|PG
4773|PNG000225000|citsae|KDP|PG
4774|PNG000224000|citsae|KDQ|PG
4775|PNG000125000|citsae|KDR|PG
4776|PNG000221000|citsae|KEG|PG
4777|PNG000126000|citsae|KEX|PG
4778|PNG000127000|citsae|KGB|PG
4779|PNG000373000|citsae|KGH|PG
4780|PNG000379000|citsae|KGM|PG
4781|PNG000209000|citsae|KGW|PG
4782|PNG000223000|citsae|KIA|PG
4783|PNG000200000|citsae|KIE|PG
4784|PNG000195000|citsae|KII|PG
4785|PNG000128000|citsae|KIQ|PG
4786|PNG000196000|citsae|KIZ|PG
4787|PNG000214000|citsae|KJU|PG
4788|PNG000129000|citsae|KKD|PG
4789|PNG000130000|citsae|KMA|PG
4790|PNG000236000|citsae|KMB|PG
4791|PNG000131000|citsae|KMF|PG
4792|PNG000212000|citsae|KMR|PG
4793|PNG000205000|citsae|KNE|PG
4794|PNG000222000|citsae|KNL|PG
4795|PNG000233000|citsae|KOM|PG
4796|PNG000132000|citsae|KOR|PG
4797|PNG000230000|citsae|KPA|PG
4798|PNG000360000|citsae|KPE|PG
4799|PNG000237000|citsae|KPF|PG
4800|PNG000217000|citsae|KPL|PG
4801|PNG000234000|citsae|KPM|PG
4802|PNG000226000|citsae|KQL|PG
4803|PNG000133000|citsae|KRI|PG
4804|PNG000211000|citsae|KRJ|PG
4805|PNG000232000|citsae|KRU|PG
4806|PNG000207000|citsae|KRX|PG
4807|PNG000218000|citsae|KSB|PG
4808|PNG000197000|citsae|KSG|PG
4809|PNG000231000|citsae|KSP|PG
4810|PNG000361000|citsae|KSX|PG
4811|PNG000216000|citsae|KTK|PG
4812|PNG000238000|citsae|KUP|PG
4813|PNG000134000|citsae|KUQ|PG
4814|PNG000239000|citsae|KUX|PG
4815|USAAP0563000|citsae|KUY|PG
4816|PNG000198000|citsae|KVE|PG
4817|PNG000135000|citsae|KVG|PG
4818|PNG000136000|citsae|KWO|PG
4819|PNG000235000|citsae|KWV|PG
4820|PNG000199000|citsae|KWX|PG
4821|PNG000213000|citsae|KXR|PG
4822|PNG000137000|citsae|KYX|PG
4823|PNG000138000|citsae|KZF|PG
4824|PNG000139000|citsae|LAB|PG
4825|PNG000140000|citsae|LAE|PG
4826|PNG000242000|citsae|LGM|PG
4827|PNG000250000|citsae|LGN|PG
4828|PNG000248000|citsae|LHP|PG
4829|PNG000241000|citsae|LMG|PG
4830|PNG000141000|citsae|LMI|PG
4831|PNG000243000|citsae|LMY|PG
4832|PNG000247000|citsae|LNC|PG
4833|PNG000272000|citsae|LNF|PG
4834|PNG000244000|citsae|LNG|PG
4835|PNG000246000|citsae|LNM|PG
4836|PNG000254000|citsae|LNQ|PG
4837|PNG000142000|citsae|LNV|PG
4838|PNG000249000|citsae|LPN|PG
4839|PNG000143000|citsae|LSA|PG
4840|CHN037006034|citsae|LSJ|PG
4841|PNG000245000|citsae|LTF|PG
4842|PNG000255000|citsae|LWI|PG
4843|PNG0000MD000|citsae|MAG|PG
4844|PNG000263000|citsae|MAP|PG
4845|PNG000144000|citsae|MAS|PG
4846|ITA000MCR000|citsae|MBV|PG
4847|PNG000273000|citsae|MDM|PG
4848|PNG000145000|citsae|MDU|PG
4849|EGY000010000|citsae|MFO|PG
4850|PNG000271000|citsae|MFZ|PG
4851|PNG000257000|citsae|MGG|PG
4852|PNG000268000|citsae|MGP|PG
4853|PNG000276000|citsae|MHY|PG
4854|PNG000146000|citsae|MIS|PG
4855|PNG000277000|citsae|MJJ|PG
4856|PNG000147000|citsae|MKN|PG
4857|PNG000259000|citsae|MLQ|PG
4858|PNG000262000|citsae|MMV|PG
4859|CHN053003021|citsae|MNP|PG
4860|PNG000256000|citsae|MPF|PG
4861|PNG000258000|citsae|MPG|PG
4862|PNG000265000|citsae|MPU|PG
4863|PNG000274000|citsae|MPX|PG
4864|PNG000261000|citsae|MQO|PG
4865|PNG000270000|citsae|MRH|PG
4866|PNG000267000|citsae|MRM|PG
4867|PNG000266000|citsae|MVI|PG
4868|PNG000260000|citsae|MWG|PG
4869|PNG000057000|citsae|MWI|PG
4870|PNG000279000|citsae|MWU|PG
4871|PNG000058000|citsae|MXH|PG
4872|PNG000059000|citsae|MXK|PG
4873|PNG000060000|citsae|MYX|PG
4874|PNG000275000|citsae|MZN|PG
4875|PNG000282000|citsae|NBA|PG
4876|PNG000061000|citsae|NDI|PG
4877|PNG000281000|citsae|NDN|PG
4878|PNG000284000|citsae|NGR|PG
4879|PNG000356000|citsae|NIS|PG
4880|PNG000062000|citsae|NKN|PG
4881|PNG000288000|citsae|NMN|PG
4882|PNG000287000|citsae|NOM|PG
4883|NRU000001000|citsae|NOO|PG
4884|PNG000283000|citsae|NPG|PG
4885|PNG000285000|citsae|NUG|PG
4886|PNG000286000|citsae|NUT|PG
4887|PNG000289000|citsae|NWT|PG
4888|PNG0000MR000|citsae|OBM|PG
4889|PNG000155000|citsae|OBX|PG
4890|PNG000157000|citsae|OGE|PG
4891|PNG000159000|citsae|OKP|PG
4892|PNG000158000|citsae|OKV|PG
4893|PNG000156000|citsae|OLQ|PG
4894|PNG000162000|citsae|OML|PG
4895|PNG000163000|citsae|ONB|PG
4896|PNG000164000|citsae|OPB|PG
4897|PNG000063000|citsae|OPU|PG
4898|PNG000064000|citsae|OSE|PG
4899|PNG000165000|citsae|OSG|PG
4900|PNG000161000|citsae|OTY|PG
4901|PNG000291000|citsae|PAW|PG
4902|PNG000065000|citsae|PDI|PG
4903|PNG000292000|citsae|PGB|PG
4904|PNG000363000|citsae|PGE|PG
4905|PNG000294000|citsae|PGN|PG
4906|PNG000293000|citsae|PLE|PG
4907|PNG000066000|citsae|PMN|PG
4908|PNG000295000|citsae|PMP|PG
4909|PNG000067000|citsae|PNP|PG
4910|PNG000290000|citsae|PPX|PG
4911|PNG000296000|citsae|PUA|PG
4912|PNG000297000|citsae|PUI|PG
4913|PNG000240000|citsae|RAA|PG
4914|PNG000068000|citsae|RAB|PG
4915|ESP000ALA000|citsae|RAW|PG
4916|PNG000160000|citsae|RAX|PG
4917|PNG000069000|citsae|RBP|PG
4918|PNG000166000|citsae|RGE|PG
4919|PNG000372000|citsae|RKU|PG
4920|PNG000251000|citsae|RMN|PG
4921|PNG000252000|citsae|RNR|PG
4922|PNG000253000|citsae|RUU|PG
4923|PNG000070000|citsae|SAM|PG
4924|PNG000302000|citsae|SBC|PG
4925|PNG000304000|citsae|SBE|PG
4926|MYS0SB000000|citsae|SBV|PG
4927|PNG000071000|citsae|SDI|PG
4928|PNG000072000|citsae|SFU|PG
4929|PNG000359000|citsae|SGB|PG
4930|PNG000298000|citsae|SGJ|PG
4931|PNG000301000|citsae|SGK|PG
4932|PNG000353000|citsae|SIL|PG
4933|PNG000355000|citsae|SIM|PG
4934|PNG000357000|citsae|SIZ|PG
4935|PNG000306000|citsae|SKC|PG
4936|PNG000300000|citsae|SMH|PG
4937|PNG000073000|citsae|SMJ|PG
4938|SWE0000AB000|citsae|SMP|PG
4939|PNG000309000|citsae|SPH|PG
4940|PNG000303000|citsae|SPV|PG
4941|PNG000299000|citsae|SQT|PG
4942|PNG000352000|citsae|SSS|PG
4943|PNG000307000|citsae|SUZ|PG
4944|PNG000358000|citsae|SWE|PG
4945|PNG000074000|citsae|SWG|PG
4946|PNG000354000|citsae|SWR|PG
4947|PNG000351000|citsae|SXA|PG
4948|PNG000075000|citsae|SXH|PG
4949|PNG000308000|citsae|SXW|PG
4950|PNG000076000|citsae|TAJ|PG
4951|PNG000310000|citsae|TBA|PG
4952|PNG000322000|citsae|TBE|PG
4953|PNG000077000|citsae|TBG|PG
4954|PNG000312000|citsae|TBQ|PG
4955|PNG000327000|citsae|TCJ|PG
4956|PNG000323000|citsae|TCK|PG
4957|PNG000078000|citsae|TDB|PG
4958|PNG000320000|citsae|TEO|PG
4959|PNG000079000|citsae|TEP|PG
4960|PNG000321000|citsae|TFB|PG
4961|PNG000080000|citsae|TFI|PG
4962|PNG000081000|citsae|TFM|PG
4963|PNG000311000|citsae|TGL|PG
4964|PNG000324000|citsae|TIG|PG
4965|PNG000082000|citsae|TIZ|PG
4966|PNG000083000|citsae|TKB|PG
4967|PNG000319000|citsae|TKW|PG
4968|PNG000326000|citsae|TLO|PG
4969|PNG000325000|citsae|TLP|PG
4970|PNG000314000|citsae|TLW|PG
4971|PNG000328000|citsae|TOK|PG
4972|PNG000329000|citsae|TON|PG
4973|PNG000315000|citsae|TPI|PG
