id|abbreviation|language|code|country|state|city|district|description
82489||en_us|AUS000020000|Australia||Alton Downs ||
82490||en_us|AUS000021000|Australia||Austral Downs ||
82491||en_us|PNG000018000|Papua New Guinea||Awar ||
82492||en_us|IRN000005000|Iran||Ahwaz ||
82493||en_us|USAAP0117000|United States of America (USA)||Alexandria Bay ||
82494||en_us|AUS000022000|Australia||Aramac ||
82495||en_us|GRC000004000|Greece||Alexandroupolis ||
82496||en_us|USAAP0118000|United States of America (USA)||Algona ||
82497||en_us|COL000009000|Colombia||Armenia ||
82498||en_us|BHS000004000|The Bahamas||Spring Point ||
82499||en_us|PYF000003000|French polynesia||Arutua ||
82500||en_us|ETH000008000|Ethiopia||Axum ||
82501||en_us|USAAP0119000|United States of America (USA)||Angel Fire ||
82502||en_us|COL000010000|Colombia||Ayapel ||
82503||en_us|AUS000023000|Australia||Alroy Downs ||
82504||en_us|KAZ000003000|Kazakhstan||Arkalyk ||
82505||en_us|AUS000024000|Australia||Anthony Lagoon ||
82506||en_us|PRY000001000|Paraguay||Ayolas ||
82507||en_us|AUS000025000|Australia||Ayers Rock ||
82508||en_us|AUS000026000|Australia||Ayr ||
82509||en_us|PNG000019000|Papua New Guinea||Aiyura ||
82510||en_us|IDN000018000|Indonesia||Ayawasi ||
82511||en_us|USAAP0120000|United States of America (USA)||Amityville ||
82512||en_us|PNG000020000|Papua New Guinea||Amazon Bay ||
82513||en_us|IRN000006000|Iran||Yazd ||
82514||en_us|MEX000006000|Mexico||Apatzingan ||
82515||en_us|AGO000001000|Angola||Ambriz ||
82516||en_us|PNG000021000|Papua New Guinea||Bialla ||
82517||en_us|FRA000030000|France||Barcelonnett ||
82518||en_us|PHL000005000|The Philippines||Baguio ||
82519||en_us|PNG000022000|Papua New Guinea||Bali ||
82520||en_us|TUR000009000|Turkey||Batman ||
82521||en_us|USAAP0121000|United States of America (USA)||Battle Mountain ||
82522||en_us|COD000004000|Democratic Republic of the Congo||Basongo ||
82523||en_us|PNG000023000|Papua New Guinea||Baibara ||
82524||en_us|COL000011000|Colombia||Barranquilla ||
82525||en_us|SLB000003000|Solomon Islands||Balalae ||
82526||en_us|BRA000020000|Brazil||Barretos ||
82527||en_us|BRA000021000|Brazil||Bauru ||
82528||en_us|GAB000003000|Gabon||Biawonque ||
82529||en_us|BRA000022000|Brazil||Barbelos ||
82530||en_us|CHL000002000|Chile||Balmaceda ||
82531||en_us|USAAP0122000|United States of America (USA)||Benson ||
82532||en_us|USAAP0123000|United States of America (USA)||Brady ||
82533||en_us|DEU000011000|Germany||Barth ||
82534||en_us|DEU000012000|Germany||Bitburg ||
82535||en_us|BWA000002000|Botswana||Kasane ||
82536||en_us|IRN000007000|Iran||Babolsar ||
82537||en_us|MYS000008000|Malaysia||Bario ||
82538||en_us|SOM000002000|Somalia||Berbera ||
82539||en_us|GBR000014000|Great Britain (United Kingdom; England)||Bembridge ||
82540||en_us|ATG000001000|Antigua & Barbuda||Barbuda ||
82541||en_us|GBR000015000|Great Britain (United Kingdom; England)||Blackbush ||
82542||en_us|USAAP0124000|United States of America (USA)||Broken Bow ||
82543||en_us|CAF000001000|Central African Republic||Bambari ||
82544||en_us|USAAP0125000|United States of America (USA)||Blacksburg ||
82545||en_us|USAAP0126000|United States of America (USA)||Bear Creek ||
82546||en_us|PHL000006000|The Philippines||Bacolod ||
82547||en_us|USAAP0127000|United States of America (USA)||Bryce ||
82548||en_us|CAF000002000|Central African Republic||Bouca ||
82549||en_us|GUY000001000|Guyana||Bemichi ||
82550||en_us|IDN000019000|Indonesia||Baucau ||
82551||en_us|AUS000027000|Australia||Barcaldine ||
82552||en_us|USAAP0128000|United States of America (USA)||Baca Grande ||
82553||en_us|AUS000028000|Australia||Bolwarra ||
82554||en_us|CRI000001000|Costa Rica||Barra Colorado ||
82555||en_us|ETH000009000|Ethiopia||Jinka ||
82556||en_us|PNG000024000|Papua New Guinea||Bambu ||
82557||en_us|LBY000004000|Libya||Bratsk ||
82558||en_us|BRA000023000|Brazil||Boca Do Acre ||
82559||en_us|USAAP0129000|United States of America (USA)||Belle Chasse ||
82560||en_us|USAAP0130000|United States of America (USA)||Boca Raton ||
82561||en_us|NGA000004000|Nigeria||Bauchi ||
82562||en_us|MOZ000003000|Mozambique||Benguera Island ||
82563||en_us|RUS000013000|Russian Federation||Beloreck ||
82564||en_us|ETH000010000|Ethiopia||Bulchi ||
82565||en_us|AUS000029000|Australia||Bickerton Island ||
82566||en_us|AUS000030000|Australia||Bundaberg ||
82567||en_us|BRA000024000|Brazil||Barra Do Corda ||
82568||en_us|AUS000031000|Australia||Badu Islands ||
82569||en_us|USAAP0131000|United States of America (USA)||Baudette ||
82570||en_us|USAAP0132000|United States of America (USA)||Blanding ||
82571||en_us|IRN000008000|Iran||Bandar Lengeh ||
82572||en_us|SYC000001000|Seychelles||Bird Island ||
82573||en_us|IDN000020000|Indonesia||Banjarmasin ||
82574||en_us|TUR000010000|Turkey||Bandirma ||
82575||en_us|PAK000002000|Pakistan||Badin ||
82576||en_us|NPL000001000|Nepal||Bhadrapur ||
82577||en_us|NOR000028000|Norway||Bardufoss ||
82578||en_us|AUS000032000|Australia||Bedford Downs ||
82579||en_us|USAAP0133000|United States of America (USA)||Broadus ||
82580||en_us|USAAP0134000|United States of America (USA)||Bandon ||
82581||en_us|PNG000025000|Papua New Guinea||Baindoung ||
82582||en_us|PNG000026000|Papua New Guinea||Bereina ||
82583||en_us|GBR000016000|Great Britain (United Kingdom; England)||Benbecula ||
82584||en_us|USAAP0135000|United States of America (USA)||Bedford/Hanscom ||
82585||en_us|AUS000033000|Australia||Beagle Bay ||
82586||en_us|USAAP0136000|United States of America (USA)||Benton Harbor ||
82587||en_us|IDN000021000|Indonesia||Berau ||
82588||en_us|IND000014000|India||Bareli ||
82589||en_us|CAF000003000|Central African Republic||Bossembele ||
82590||en_us|IND000015000|India||Bellary ||
82591||en_us|GBR000017000|Great Britain (United Kingdom; England)||Bury St. Edmunds ||
82592||en_us|USAAP0137000|United States of America (USA)||Bethel ||
82593||en_us|AUS000034000|Australia||Bedourie ||
82594||en_us|MOZ000004000|Mozambique||Beira ||
82595||en_us|GBR000018000|Great Britain (United Kingdom; England)||Benson ||
82596||en_us|KIR000001000|Kiribati||Beru ||
82597||en_us|PRY000002000|Paraguay||Bahia Negra ||
82598||en_us|AUS000035000|Australia||Bloomfield ||
82599||en_us|DEU000013000|Germany||Bielefeld ||
82600||en_us|USAAP0138000|United States of America (USA)||Scottsbluff ||
82601||en_us|USAAP0139000|United States of America (USA)||Bullfrog Basin ||
82602||en_us|USAAP0140000|United States of America (USA)||Beaver Falls ||
82603||en_us|PAN000002000|Panama||Bahia Pinas ||
82604||en_us|USAAP0141000|United States of America (USA)||Beaufort ||
82605||en_us|CMR000002000|Cameroon||Bafoussam ||
82606||en_us|COL000012000|Colombia||Bucaramanga ||
82607||en_us|GAB000004000|Gabon||Booue ||
82608||en_us|PRT000004000|Portugal||Braganca ||
82609||en_us|USAAP0142000|United States of America (USA)||Borger ||
82610||en_us|USAAP0143000|United States of America (USA)||Bainbridge ||
82611||en_us|CAF000004000|Central African Republic||Bangui ||
82612||en_us|MRT000002000|Mauritania||Boghe ||
82613||en_us|ISL000001000|Iceland||Borgarfjordur Eys ||
82614||en_us|BLZ000001000|Belize||Big Creek ||
82615||en_us|NPL000002000|Nepal||Baglung ||
82616||en_us|USAAP0144000|United States of America (USA)||Binghamton ||
82617||en_us|DEU000014000|Germany||Brueggen ||
82618||en_us|GAB000005000|Gabon||Bongo ||
82619||en_us|USAAP0145000|United States of America (USA)||Big Lake ||
82620||en_us|USAAP0146000|United States of America (USA)||Baghdad ||
82621||en_us|CAF000005000|Central African Republic||Bangassou ||
82622||en_us|BRA000025000|Brazil||Bento Goncalves ||
82623||en_us|BRA000026000|Brazil||Bage ||
82624||en_us|ECU000003000|Ecuado||Bahia De Caraquez ||
82625||en_us|USAAP0147000|United States of America (USA)||Bar Harbor ||
82626||en_us|USAAP0148000|United States of America (USA)||Bhurban ||
82627||en_us|NZL000010000|New Zealand||Blenheim ||
82628||en_us|COL000013000|Colombia||Bahia Cupica ||
82629||en_us|HND000001000|Honduras||Brus Laguna ||
82630||en_us|SAU000004000|Saudi Arabia||Bisha ||
82631||en_us|IND000016000|India||Bhuj ||
82632||en_us|MEX000007000|Mexico||Bahai Angeles ||
82633||en_us|YEM000001000|Yemen||Beihan ||
82634||en_us|NPL000003000|Nepal||Bhojpur ||
82635||en_us|AUS000036000|Australia||Brokenhill ||
82636||en_us|NPL000004000|Nepal||Bharatpur ||
82637||en_us|AUS000037000|Australia||Bathurst ||
82638||en_us|AUS000038000|Australia||Brighton Downs ||
82639||en_us|IND000017000|India||Bhavnagar ||
82640||en_us|PAK000003000|Pakistan||Bahawalpur ||
82641||en_us|BRA000027000|Brazil||Belo Horizonte ||
82642||en_us|SOM000003000|Somalia||Baidoa ||
82643||en_us|USAAP0149000|United States of America (USA)||Block Island ||
82644||en_us|USAAP0150000|United States of America (USA)||Beatrice ||
82645||en_us|USAAP0151000|United States of America (USA)||Big Delta ||
82646||en_us|USAAP0152000|United States of America (USA)||Bishop ||
82647||en_us|MHL000002000|Marshall islands||Bikini Atoll ||
82648||en_us|PNG000027000|Papua New Guinea||Biliau ||
82649||en_us|IDN000022000|Indonesia||Biak ||
82650||en_us|BHS000005000|The Bahamas||Bimini ||
82651||en_us|AUS000039000|Australia||Bulimba ||
82652||en_us|NPL000005000|Nepal||Biratnagar ||
82653||en_us|NPL000006000|Nepal||Baitadi ||
82654||en_us|ISL000002000|Iceland||Bildudalur ||
82655||en_us|CAF000006000|Central African Republic||Bria ||
82656||en_us|AUS000040000|Australia||Billiluna ||
82657||en_us|ZAF000003000|South Africa||Bisho ||
82658||en_us|PNG000028000|Papua New Guinea||Bimin ||
82659||en_us|IRN000009000|Iran||Bojnord ||
82660||en_us|ISL000003000|Iceland||Bakkafjordur ||
82661||en_us|NOR000029000|Norway||Batsfjord ||
82662||en_us|IDN000023000|Indonesia||Bolaang ||
82663||en_us|NPL000007000|Nepal||Bajhang ||
82664||en_us|USAAP0153000|United States of America (USA)||Bemidji ||
82665||en_us|IDN000024000|Indonesia||Benjina ||
82666||en_us|MOZ000005000|Mozambique||Bajone ||
82667||en_us|BOL000002000|Bolivia||Bermejo ||
82668||en_us|BRA000028000|Brazil||Braganca Paulista ||
82669||en_us|ETH000011000|Ethiopia||Bahar Dar ||
82670||en_us|NPL000008000|Nepal||Bajura ||
82671||en_us|IDN000025000|Indonesia||Bajawa ||
82672||en_us|IND000018000|India||Bikaner ||
82673||en_us|USAAP0154000|United States of America (USA)||Buckland ||
82674||en_us|USAAP0155000|United States of America (USA)||Breckenridge ||
82675||en_us|USAAP0156000|United States of America (USA)||Baker ||
82676||en_us|USAAP0157000|United States of America (USA)||Brooks Lake ||
82677||en_us|USAAP0158000|United States of America (USA)||Kekaha ||
82678||en_us|MYS000009000|Malaysia||Bakalalan ||
82679||en_us|AUS000041000|Australia||Barkly Downs ||
82680||en_us|AUS000042000|Australia||Blackall ||
82681||en_us|TCD000002000|Chad||Bokoro ||
82682||en_us|IDN000026000|Indonesia||Bengkulu ||
82683||en_us|USAAP0159000|United States of America (USA)||Blackstone ||
82684||en_us|MDG000006000|Madagascar||Betioky ||
82685||en_us|USAAP0160000|United States of America (USA)||Beckley ||
82686||en_us|USAAP0161000|United States of America (USA)||Brookings ||
82687||en_us|COD000005000|Democratic Republic of the Congo||Bukavu ||
82688||en_us|TZA000001000|Tanzania||Bukoba ||
82689||en_us|PAN000003000|Panama||Balboa ||
82690||en_us|CMR000003000|Cameroon||Bali ||
82691||en_us|USAAP0162000|United States of America (USA)||Boulder City ||
82692||en_us|SWE000007000|Sweden||Borlange/Falun ||
82693||en_us|USAAP0163000|United States of America (USA)||Bluefield ||
82694||en_us|MYS000010000|Malaysia||Belaga ||
82695||en_us|USAAP0164000|United States of America (USA)||Blythe ||
82696||en_us|USAAP0165000|United States of America (USA)||Bellingham ||
82697||en_us|GBR000019000|Great Britain (United Kingdom; England)||Blackpool ||
82698||en_us|USAAP0166000|United States of America (USA)||Belmar ||
82699||en_us|AUS000043000|Australia||Benalla ||
82700||en_us|ISL000004000|Iceland||Blonduos ||
82701||en_us|PER000002000|Peru||Bellavista ||
82702||en_us|AUS000044000|Australia||Bollon ||
82703||en_us|AUS000045000|Australia||Blackwater ||
82704||en_us|USAAP0167000|United States of America (USA)||Blue Canyon ||
82705||en_us|USAAP0168000|United States of America (USA)||Belleville ||
82706||en_us|USAAP0169000|United States of America (USA)||Waimanalo ||
82707||en_us|ITA000010000|Italy||Belluno ||
82708||en_us|IRL000003000|Ireland||Belmullet ||
82709||en_us|MWI000001000|Malawi||Blantyre ||
82710||en_us|COD000006000|Democratic Republic of the Congo||Bumba ||
82711||en_us|USAAP0170000|United States of America (USA)||Brigham City ||
82712||en_us|MDG000007000|Madagascar||Belo ||
82713||en_us|CAF000007000|Central African Republic||Bakouma ||
82714||en_us|PNG000029000|Papua New Guinea||Bomai ||
82715||en_us|GUY000002000|Guyana||Baramita ||
82716||en_us|DEU000015000|Germany||Borkum ||
82717||en_us|GAB000006000|Gabon||Bitam ||
82718||en_us|IRQ000002000|Iraq||Bamerny ||
82719||en_us|MMR000003000|Myanmar (Burma)||Bhamo ||
82720||en_us|AUS000046000|Australia||Brampton Island ||
82721||en_us|KEN000002000|Kenya||Bamburi ||
82722||en_us|DEU000016000|Germany||Baltrum ||
82723||en_us|BRA000029000|Brazil||Brumado ||
82724||en_us|IDN000027000|Indonesia||Bima ||
82725||en_us|VNM000004000|Vietnam||Banmethout ||
82726||en_us|USAAP0171000|United States of America (USA)||Big Mountain ||
82727||en_us|NCL000001000|New Caledonia||Belep Island ||
82728||en_us|COD000007000|Democratic Republic of the Congo||Boende ||
82729||en_us|IRN000010000|Iran||Bandar Abbas ||
82730||en_us|USAAP0172000|United States of America (USA)||Baranof ||
82731||en_us|USAAP0173000|United States of America (USA)||Banning ||
82732||en_us|NGA000005000|Nigeria||Benin City ||
82733||en_us|AUS000047000|Australia||Ballina ||
82734||en_us|USAAP0174000|United States of America (USA)||Barnwell ||
82735||en_us|PNG000030000|Papua New Guinea||Bodinumu ||
82736||en_us|NOR000030000|Norway||Bronnoysund ||
82737||en_us|USAAP0175000|United States of America (USA)||Burns ||
82738||en_us|PAK000004000|Pakistan||Bannu ||
82739||en_us|PHL000007000|The Philippines||Baganga ||
82740||en_us|BFA000001000|Burkina||Banfora ||
82741||en_us|PNG000031000|Papua New Guinea||Bundi ||
82742||en_us|BRA000030000|Brazil||Blumenau ||
82743||en_us|PNG000032000|Papua New Guinea||Boana ||
82744||en_us|USAAP0176000|United States of America (USA)||Boone ||
82745||en_us|SLB000004000|Solomon Islands||Bellona ||
82746||en_us|PNG000033000|Papua New Guinea||Banz ||
82747||en_us|COD000008000|Democratic Republic of the Congo||Boma　 ||
82748||en_us|PYF000004000|French polynesia||Bora Bora ||
82749||en_us|PAN000004000|Panama||Bocas Del Toro ||
82750||en_us|GBR000020000|Great Britain (United Kingdom; England)||Bournemouth ||
82751||en_us|GBR000021000|Great Britain (United Kingdom; England)||Bally Kelly ||
82752||en_us|NLD000003000|Netherlands||Bonaire ||
82753||en_us|NOR000031000|Norway||Bodo ||
82754||en_us|CAF000008000|Central African Republic||Bouar ||
82755||en_us|PNG000034000|Papua New Guinea||Boku ||
82756||en_us|PNG000035000|Papua New Guinea||Boset ||
82757||en_us|FRA000031000|France||Bourges ||
82758||en_us|PNG000036000|Papua New Guinea||Boang ||
82759||en_us|USAAP0177000|United States of America (USA)||Bartow ||
82760||en_us|AUS000048000|Australia||Borroloola ||
82761||en_us|BFA000002000|Burkina||Bobo Dioulasso ||
82762||en_us|CAF000009000|Central African Republic||Bozoum ||
82763||en_us|USAAP0178000|United States of America (USA)||Bethpage ||
82764||en_us|PNG000037000|Papua New Guinea||Boridi ||
82765||en_us|CMR000004000|Cameroon||Bamenda ||
82766||en_us|PNG000038000|Papua New Guinea||Bapi ||
82767||en_us|SLB000005000|Solomon Islands||Batuna ||
82768||en_us|BRA000031000|Brazil||Barra Do Garcas ||
82769||en_us|PHL000008000|The Philippines||Bislig ||
82770||en_us|USAAP0179000|United States of America (USA)||Big Piney ||
82771||en_us|PNG000039000|Papua New Guinea||Biangabip ||
82772||en_us|BRA000032000|Brazil||Porto Seguro ||
82773||en_us|JPN000065000|Japan||Beppu ||
82774||en_us|MDG000008000|Madagascar||Besalampy ||
82775||en_us|PHL000009000|The Philippines||Baler ||
82776||en_us|NAM000002000|Namibia||Bagani ||
82777||en_us|AUS000049000|Australia||Boulia ||
82778||en_us|PRI000001000|Puerto Rico||Aguadilla ||
82779||en_us|BRA000033000|Brazil||Barra ||
82780||en_us|AUS000050000|Australia||Balgo Hills ||
82781||en_us|BRA000034000|Brazil||Barreiras ||
82782||en_us|BRA000035000|Brazil||Barreirinhas ||
82783||en_us|ARG000001000|Argentina||San Carlos De Bariloche ||
82784||en_us|USAAP0180000|United States of America (USA)||Brainerd ||
82785||en_us|PNG000040000|Papua New Guinea||Brahman ||
82786||en_us|AUS000051000|Australia||Bright ||
82787||en_us|AUS000052000|Australia||Bourke ||
82788||en_us|USAAP0181000|United States of America (USA)||Brownsvil ||
82789||en_us|PNG000041000|Papua New Guinea||Biaru ||
82790||en_us|GBR000022000|Great Britain (United Kingdom; England)||Barra ||
82791||en_us|AUS000053000|Australia||Bathurst Island ||
82792||en_us|DEU000017000|Germany||Bremerhaven ||
82793||en_us|USAAP0182000|United States of America (USA)||Barrow ||
82794||en_us|USAAP0183000|United States of America (USA)||Bardstown ||
82795||en_us|SOM000004000|Somalia||Bossaso ||
82796||en_us|COL000014000|Colombia||Bahia Solano ||
82797||en_us|GNQ000001000|Equatorial Guinea||Bata ||
82798||en_us|USAAP0184000|United States of America (USA)||Blairsville ||
82799||en_us|AUS000054000|Australia||Bairnsdale ||
82800||en_us|USAAP0185000|United States of America (USA)||Bishe Kola ||
82801||en_us|CAF000010000|Central African Republic||Bossangoa ||
82802||en_us|PHL000010000|The Philippines||Basco ||
82803||en_us|PNG000042000|Papua New Guinea||Bensbach ||
82804||en_us|IRQ000003000|Iraq||Basra ||
82805||en_us|BRA000036000|Brazil||Balsas ||
82806||en_us|AFG000001000|Afghanistan||Bost ||
82807||en_us|COD000009000|Democratic Republic of the Congo||Basankusu ||
82808||en_us|PNG000043000|Papua New Guinea||Besakoa ||
82809||en_us|USAAP0186000|United States of America (USA)||Boswell Bay ||
82810||en_us|MMR000004000|Myanmar (Burma)||Bassein ||
82811||en_us|SOM000005000|Somalia||Bardera ||
82812||en_us|COG000001000|Republic of the Congo||Betou ||
82813||en_us|AUS000055000|Australia||Brunette Downs ||
82814||en_us|SLE000001000|Sierra Leone||Bonthe ||
82815||en_us|USAAP0187000|United States of America (USA)||Bountiful ||
82816||en_us|CAF000011000|Central African Republic||Batangafo ||
82817||en_us|USAAP0188000|United States of America (USA)||Barter Island ||
