id|code|country_pinyin|country_code|state_pinyin|state_code|city_pinyin|city_code|district_pinyin|district_code
45327|COL000010000|Ge Lun Bi Ya |COL||000|A Ya Pei Er |010||
45328|AUS000023000|Ao Da Li Ya |AUS||000|Ao Er Luo Yi Dang Si |023||
45329|KAZ000003000|Ha Sa Ke Si Tan |KAZ||000|A Er Ka Lei Ke |003||
45330|AUS000024000|Ao Da Li Ya |AUS||000|An Dong Ni La Gong |024||
45331|PRY000001000|Ba La Gui |PRY||000|A Yue La Si |001||
45332|AUS000025000|Ao Da Li Ya |AUS||000|Ai Er Si Yan |025||
45333|AUS000026000|Ao Da Li Ya |AUS||000|Ai Er |026||
45334|PNG000019000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ai You La |019||
45335|IDN000018000|Yin Du Ni Xi Ya |IDN||000|A Ya Wa Xi |018||
45336|USAAP0120000|Mei Guo |USA||AP0|A Mi Di Wei Er |120||
45337|PNG000020000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ya Ma Xun Wan |020||
45338|IRN000006000|Yi Lang |IRN||000|Ya Zi De |006||
45339|MEX000006000|Mo Xi Ge |MEX||000|A Pa Qin Gan |006||
45340|AGO000001000|An Ge La |AGO||000|An Bu Li Shi |001||
45341|PNG000021000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bi Ya La |021||
45342|FRA000030000|Fa Guo |FRA||000|Ba Xi Luo Na Te |030||
45343|PHL000005000|Fei Lv Bin |PHL||000|Bi Yao |005||
45344|PNG000022000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ba Li |022||
45345|TUR000009000|Tu Er Qi |TUR||000|Bai Te Man |009||
45346|USAAP0121000|Mei Guo |USA||AP0|Ba Te Er Mang Ting |121||
45347|COD000004000|Gang Guo （Jin ）|COD||000|Ba Song Ge |004||
45348|PNG000023000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bai Ba La |023||
45349|COL000011000|Ge Lun Bi Ya |COL||000|Ba Lan Ji Ya |011||
45350|SLB000003000|Suo Luo Men Qun Dao |SLB||000|Ba La Lai |003||
45351|BRA000020000|Ba Xi |BRA||000|Ba Lei Tu Si |020||
45352|BRA000021000|Ba Xi |BRA||000|Bao Lu |021||
45353|GAB000003000|Jia Peng |GAB||000|Bi Ya Wen Ke |003||
45354|BRA000022000|Ba Xi |BRA||000|Ba Bei Luo Si |022||
45355|CHL000002000|Zhi Li |CHL||000|Ba Er Ma Sai Da |002||
45356|USAAP0122000|Mei Guo |USA||AP0|Ben Sen |122||
45357|USAAP0123000|Mei Guo |USA||AP0|Bu Lei Di |123||
45358|DEU000011000|De Guo |DEU||000|Ba Er Te |011||
45359|DEU000012000|De Guo |DEU||000|Bi Te Bao |012||
45360|BWA000002000|Bo Ci Wa Na |BWA||000|Ka Sa Na |002||
45361|IRN000007000|Yi Lang |IRN||000|Ba Bo Er Sa |007||
45362|MYS000008000|Ma Lai Xi Ya |MYS||000|Ba Li Ao |008||
45363|SOM000002000|Suo Ma Li |SOM||000|Bai Pei La  |002||
45364|GBR000014000|Ying Guo |GBR||000|Ben Bu Li Qi |014||
45365|ATG000001000|An Ti Gua He Ba Bu Da |ATG||000|Ba Bu Da |001||
45366|GBR000015000|Ying Guo |GBR||000|Bu Lai Ke Bu Shi |015||
45367|USAAP0124000|Mei Guo |USA||AP0|Bu Luo Ken Bao |124||
45368|CAF000001000|Zhong Fei |CAF||000|Ban Ba Li |001||
45369|USAAP0125000|Mei Guo |USA||AP0|Bu Lai Ke Si Bao |125||
45370|USAAP0126000|Mei Guo |USA||AP0|Bei Er Ke Li Ke |126||
45371|PHL000006000|Fei Lv Bin |PHL||000|Ba Ke Luo De |006||
45372|USAAP0127000|Mei Guo |USA||AP0|Bu Li Si |127||
45373|CAF000002000|Zhong Fei |CAF||000|Bu Ka |002||
45374|GUY000001000|Gui Ya Na |GUY||000|Bei Mi Qi |001||
45375|IDN000019000|Yin Du Ni Xi Ya |IDN||000|Ba Wu Cha Wu |019||
45376|AUS000027000|Ao Da Li Ya |AUS||000|Ba Ka Er Ding |027||
45377|USAAP0128000|Mei Guo |USA||AP0|Ba Ka Ge Lan De |128||
45378|AUS000028000|Ao Da Li Ya |AUS||000|Bo Er Wa La |028||
45379|CRI000001000|Ge Si Da Li Jia |CRI||000|Ba La Ge Lao La Duo |001||
45380|ETH000009000|Ai Sai E Bi Ya |ETH||000|Jin Ka |009||
45381|PNG000024000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ban Bu |024||
45382|LBY000004000|Li Bi Ya |LBY||000|Bu La Ci Ke |004||
45383|BRA000023000|Ba Xi |BRA||000|Bo Ka －Du A Ke Li |023||
45384|USAAP0129000|Mei Guo |USA||AP0|Bei La Cha Se |129||
45385|USAAP0130000|Mei Guo |USA||AP0|Bo Ka －La Dun |130||
45386|NGA000004000|Ni Ri Li Ya |NGA||000|Bao Qi |004||
45387|MOZ000003000|Mo Sang Bi Ke |MOZ||000|Ben Ge La Dao |003||
45388|RUS000013000|E Luo Si |RUS||000|Bie Luo Lie Ci Ke |013||
45389|ETH000010000|Ai Sai E Bi Ya |ETH||000|Bu Er Qi |010||
45390|AUS000029000|Ao Da Li Ya |AUS||000|Bi Ke Dun Dao |029||
45391|AUS000030000|Ao Da Li Ya |AUS||000|Bang Da Bo Ge |030||
45392|BRA000024000|Ba Xi |BRA||000|Ba La －Du Ke Er |024||
45393|AUS000031000|Ao Da Li Ya |AUS||000|Ba Du Dao |031||
45394|USAAP0131000|Mei Guo |USA||AP0|Bao De Te |131||
45395|USAAP0132000|Mei Guo |USA||AP0|Bu Lan Ding |132||
45396|IRN000008000|Yi Lang |IRN||000|Lin Ge Gang |008||
45397|SYC000001000|Sai She Er |SYC||000|Bo De Dao |001||
45398|IDN000020000|Yin Du Ni Xi Ya |IDN||000|Ban Jia Er Ma Xin |020||
45399|TUR000010000|Tu Er Qi |TUR||000|Ban De Er Ma |010||
45400|PAK000002000|Ba Ji Si Tan |PAK||000|Bo Ding |002||
45401|NPL000001000|Ni Bo Er |NPL||000|Pa Ge Er Bu Er |001||
45402|NOR000028000|Nuo Wei |NOR||000|Ba Er Du Fu Si |028||
45403|AUS000032000|Ao Da Li Ya |AUS||000|Bei De Fu De Dang Si |032||
45404|USAAP0133000|Mei Guo |USA||AP0|Bu Luo De Si |133||
45405|USAAP0134000|Mei Guo |USA||AP0|Ban Deng |134||
45406|PNG000025000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bai Yin Duo En |025||
45407|PNG000026000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bei Lai Na |026||
45408|GBR000016000|Ying Guo |GBR||000|Ben Bei Ku La |016||
45409|USAAP0135000|Mei Guo |USA||AP0|Bei De Fu De |135||
45410|AUS000033000|Ao Da Li Ya |AUS||000|Bi Ge Er Bei |033||
45411|USAAP0136000|Mei Guo |USA||AP0|Ben Dun Gang |136||
45412|IDN000021000|Yin Du Ni Xi Ya |IDN||000|Bei Lao |021||
45413|IND000014000|Yin Du |IND||000|Ba Lai Li |014||
45414|CAF000003000|Zhong Fei |CAF||000|Bo Sen Bei Mo |003||
45415|IND000015000|Yin Du |IND||000|Bei La Li |015||
45416|GBR000017000|Ying Guo |GBR||000|Bei Li Sheng Ai De Meng Zi |017||
45417|USAAP0137000|Mei Guo |USA||AP0|Bei Se Er |137||
45418|AUS000034000|Ao Da Li Ya |AUS||000|Bei Du Li |034||
45419|MOZ000004000|Mo Sang Bi Ke |MOZ||000|Bei La |004||
45420|GBR000018000|Ying Guo |GBR||000|Ben Sen |018||
45421|KIR000001000|Ji Li Ba Si |KIR||000|Bei Lu |001||
45422|PRY000002000|Ba La Gui |PRY||000|Na Ge La Gang |002||
45423|AUS000035000|Ao Da Li Ya |AUS||000|Bu Lu Mu Fei Er De |035||
45424|DEU000013000|De Guo |DEU||000|Bu Le Fei Er De |013||
45425|USAAP0138000|Mei Guo |USA||AP0|Si Ke Ci Bu La Fu |138||
45426|USAAP0139000|Mei Guo |USA||AP0|Bu Er Fu Luo Ge Ba Xin |139||
45427|USAAP0140000|Mei Guo |USA||AP0|Bi Fu Fu Er Si |140||
45428|PAN000002000|Ba Na Ma |PAN||000|Ba Yi Ya  Bi Na |002||
45429|USAAP0141000|Mei Guo |USA||AP0|Bo Fu Er |141||
45430|CMR000002000|Ka Mai Long |CMR||000|Ba Fu Sa Mu |002||
45431|COL000012000|Ge Lun Bi Ya |COL||000|Bu Ka La Man Jia |012||
45432|GAB000004000|Jia Peng |GAB||000|Bo Wei |004||
45433|PRT000004000|Pu Tao Ya |PRT||000|Bu La Gan Sa |004||
45434|USAAP0142000|Mei Guo |USA||AP0|Bo Ge |142||
45435|USAAP0143000|Mei Guo |USA||AP0|Ban Bu Li Qi |143||
45436|CAF000004000|Zhong Fei |CAF||000|Ban Ji |004||
45437|MRT000002000|Mao Li Ta Ni Ya |MRT||000|Bo Gai |002||
45438|ISL000001000|Bing Dao |ISL||000|Bo Jia Fu Yue Du Er －Yi Si Te Li |001||
45439|BLZ000001000|Bo Li Zi |BLZ||000|Bi Ge Ke Li Ke |001||
45440|NPL000002000|Ni Bo Er |NPL||000|Ba Ge Long |002||
45441|USAAP0144000|Mei Guo |USA||AP0|Bin E Mu Dun |144||
45442|DEU000014000|De Guo |DEU||000|Bu Lu Yi Gen |014||
45443|GAB000005000|Jia Peng |GAB||000|Bang Ge |005||
45444|USAAP0145000|Mei Guo |USA||AP0|Bi Ge Lai Ke |145||
45445|USAAP0146000|Mei Guo |USA||AP0|Ba Ge Da |146||
45446|CAF000005000|Zhong Fei |CAF||000|Ban Jia Suo |005||
45447|BRA000025000|Ba Xi |BRA||000|Ben Tu Gong Sa Er Wei Si |025||
45448|BRA000026000|Ba Xi |BRA||000|Ba Re |026||
45449|ECU000003000|E Gua Duo Er |ECU||000|Ka La Ke Si Gang |003||
45450|USAAP0147000|Mei Guo |USA||AP0|Ba Gang |147||
45451|USAAP0148000|Mei Guo |USA||AP0|Pu Er Ban |148||
45452|NZL000010000|Xin Xi Lan |NZL||000|Bu Lian Hai Mu |010||
45453|COL000013000|Ge Lun Bi Ya |COL||000|Ku Pi Ka Gang |013||
45454|HND000001000|Hong Du La Si |HND||000|Bu Lu Si La Gu Na |001||
45455|SAU000004000|Sha Te A La Bo |SAU||000|Bi Sha |004||
45456|IND000016000|Yin Du |IND||000|Pu Jie |016||
45457|MEX000007000|Mo Xi Ge |MEX||000|Ba Hai An Ji Er Si |007||
45458|YEM000001000|Ye Men |YEM||000|Bai Han |001||
45459|NPL000003000|Ni Bo Er |NPL||000|Bo Ji Bu Er |003||
45460|AUS000036000|Ao Da Li Ya |AUS||000|Bu Lang Ken Shan |036||
45461|NPL000004000|Ni Bo Er |NPL||000|Po Le De Bu Er |004||
45462|AUS000037000|Ao Da Li Ya |AUS||000|Ba Se Si Te |037||
45463|AUS000038000|Ao Da Li Ya |AUS||000|Bu Lai Dun Dang Si |038||
45464|IND000017000|Yin Du |IND||000|Bao Na Jia Er |017||
45465|PAK000003000|Ba Ji Si Tan |PAK||000|Ba Ha Wa Er Bu Er |003||
45466|BRA000027000|Ba Xi |BRA||000|Bei Luo Ao Li Cang Te |027||
45467|SOM000003000|Suo Ma Li |SOM||000|Bai Duo A |003||
45468|USAAP0149000|Mei Guo |USA||AP0|Bu Luo Ke Dao |149||
45469|USAAP0150000|Mei Guo |USA||AP0|Bi A Te Li Si |150||
45470|USAAP0151000|Mei Guo |USA||AP0|Da De Er Ta |151||
45471|USAAP0152000|Mei Guo |USA||AP0|Bi Xiao Pu |152||
45472|MHL000002000|Ma Shao Er Qun Dao |MHL||000|Bi Ji Ni |002||
45473|PNG000027000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bi Li Ao |027||
45474|IDN000022000|Yin Du Ni Xi Ya |IDN||000|Bi A Ke |022||
45475|BHS000005000|Ba Ha Ma |BHS||000|Bi Mi Ni Qun Dao |005||
45476|AUS000039000|Ao Da Li Ya |AUS||000|Bu Lin Ba |039||
45477|NPL000005000|Ni Bo Er |NPL||000|Bi La De Na Ge Er |005||
45478|NPL000006000|Ni Bo Er |NPL||000|Bai Ta Di |006||
45479|ISL000002000|Bing Dao |ISL||000|Bi Er Du Da Le Er |002||
45480|CAF000006000|Zhong Fei |CAF||000|Bu Li Ya |006||
45481|AUS000040000|Ao Da Li Ya |AUS||000|Bi Li Lu Na |040||
45482|ZAF000003000|Nan Fei |ZAF||000|Bi Xiao |003||
45483|PNG000028000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bi Ming |028||
45484|IRN000009000|Yi Lang |IRN||000|Bo Ji Nuo De |009||
45485|ISL000003000|Bing Dao |ISL||000|Ba Ka Fu Yue Duo Er  |003||
45486|NOR000029000|Nuo Wei |NOR||000|Bo Ci Fei You Er |029||
45487|IDN000023000|Yin Du Ni Xi Ya |IDN||000|Bo La En |023||
45488|NPL000007000|Ni Bo Er |NPL||000|Ba Zhang |007||
45489|USAAP0153000|Mei Guo |USA||AP0|Bo Mi Ji |153||
45490|IDN000024000|Yin Du Ni Xi Ya |IDN||000|Ben Ji Na |024||
45491|MOZ000005000|Mo Sang Bi Ke |MOZ||000|Ba Yang Na |005||
45492|BOL000002000|Bo Li Wei Ya |BOL||000|Bei Er Mei Huo |002||
45493|BRA000028000|Ba Xi |BRA||000|Bu La Gan Sa －Bao Li Si Ta |028||
45494|ETH000011000|Ai Sai E Bi Ya |ETH||000|Ba He Da Er |011||
45495|NPL000008000|Ni Bo Er |NPL||000|Ba Ru La |008||
45496|IDN000025000|Yin Du Ni Xi Ya |IDN||000|Ba Jia Wa |025||
45497|IND000018000|Yin Du |IND||000|Bi Ka Na Er |018||
45498|USAAP0154000|Mei Guo |USA||AP0|Ba Ke La |154||
45499|USAAP0155000|Mei Guo |USA||AP0|Bu Lei Ken Li Qi |155||
45500|USAAP0156000|Mei Guo |USA||AP0|Bei Ke |156||
45501|USAAP0157000|Mei Guo |USA||AP0|Bu Lu Ke Si Lai Ke |157||
45502|USAAP0158000|Mei Guo |USA||AP0|Kai Ka Ha |158||
45503|MYS000009000|Ma Lai Xi Ya |MYS||000|Ba Ke La Lan |009||
45504|AUS000041000|Ao Da Li Ya |AUS||000|Ba Ke Li Dang Si |041||
45505|AUS000042000|Ao Da Li Ya |AUS||000|Bu Lai Ke Er |042||
45506|TCD000002000|Zha De |TCD||000|Bo Ke Luo |002||
45507|IDN000026000|Yin Du Ni Xi Ya |IDN||000|Peng Ku Lu |026||
45508|USAAP0159000|Mei Guo |USA||AP0|Bu Lai Ke Si Tong |159||
45509|MDG000006000|Ma Da Jia Si Jia |MDG||000|Bei Di Wu Ji |006||
45510|USAAP0160000|Mei Guo |USA||AP0|Bei Ke Li |160||
45511|USAAP0161000|Mei Guo |USA||AP0|Bu Lu Jin Si |161||
45512|COD000005000|Gang Guo （Jin ）|COD||000|Bu Ka Wu |005||
45513|TZA000001000|Tan Sang Ni Ya |TZA||000|Bu Ke Ba |001||
45514|PAN000003000|Ba Na Ma |PAN||000|Ba Er Bo Ya |003||
45515|CMR000003000|Ka Mai Long |CMR||000|Ba Li |003||
45516|USAAP0162000|Mei Guo |USA||AP0|Bo Er De Cheng |162||
45517|SWE000007000|Rui Dian |SWE||000|Bo Lun E /Fa Lu En |007||
45518|USAAP0163000|Mei Guo |USA||AP0|Bu Er Fei Er De |163||
45519|MYS000010000|Ma Lai Xi Ya |MYS||000|Mei La Ya （Bei La Jia ）|010||
45520|USAAP0164000|Mei Guo |USA||AP0|Bu Lai Si |164||
45521|USAAP0165000|Mei Guo |USA||AP0|Bei Ling E Mu |165||
45522|GBR000019000|Ying Guo |GBR||000|Bu Lai Ke Pu Er |019||
45523|USAAP0166000|Mei Guo |USA||AP0|Bei Er Ma |166||
45524|AUS000043000|Ao Da Li Ya |AUS||000|Bei Na La |043||
45525|ISL000004000|Bing Dao |ISL||000|Bu Lun Di Ou Si |004||
45526|PER000002000|Mi Lu |PER||000|Bei Ya Wei Si Ta |002||
45527|AUS000044000|Ao Da Li Ya |AUS||000|Bo Long |044||
45528|AUS000045000|Ao Da Li Ya |AUS||000|Bu Lai Ke Wo Te |045||
45529|USAAP0167000|Mei Guo |USA||AP0|Bu Lu Ka Ni Ang |167||
45530|USAAP0168000|Mei Guo |USA||AP0|Bei Er Wei Er |168||
45531|USAAP0169000|Mei Guo |USA||AP0|Huai Ma Na Luo |169||
45532|ITA000010000|Yi Da Li |ITA||000|Bei Lu Nuo |010||
45533|IRL000003000|Ai Er Lan |IRL||000|Bei Er Ma Li Te |003||
45534|MWI000001000|Ma La Wei |MWI||000|Bu Lan Tai Er |001||
45535|COD000006000|Gang Guo （Jin ）|COD||000|Ben Ba |006||
45536|USAAP0170000|Mei Guo |USA||AP0|Bu Li Ge Mu |170||
45537|MDG000007000|Ma Da Jia Si Jia |MDG||000|Bei Luo |007||
45538|CAF000007000|Zhong Fei |CAF||000|Ba Ku Ma |007||
45539|PNG000029000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bo Ma Yi |029||
45540|GUY000002000|Gui Ya Na |GUY||000|Ba La Mi Ta |002||
45541|DEU000015000|De Guo |DEU||000|Bo Er Ku Mu |015||
45542|GAB000006000|Jia Peng |GAB||000|Bi Ta Mu |006||
45543|IRQ000002000|Yi La Ke |IRQ||000|Ba Mo Ni |002||
45544|MMR000003000|Mian Dian |MMR||000|Ba Mo |003||
45545|AUS000046000|Ao Da Li Ya |AUS||000|Bu La Mu Dun Dao |046||
45546|KEN000002000|Ken Ni Ya |KEN||000|Ban Bu Li |002||
45547|DEU000016000|De Guo |DEU||000|Ba Er Te Lu Mu |016||
45548|BRA000029000|Ba Xi |BRA||000|Bu Lu Ma Du |029||
45549|IDN000027000|Yin Du Ni Xi Ya |IDN||000|Bi Ma |027||
45550|VNM000004000|Yue Nan |VNM||000|Ban Mei Su Ao Te |004||
45551|USAAP0171000|Mei Guo |USA||AP0|Bi Ge Mang Dun |171||
45552|NCL000001000|Xin Ka Li Duo Ni Ya |NCL||000|Bei Lai Pu Qun Dao |001||
45553|COD000007000|Gang Guo （Jin ）|COD||000|Bo En Dai |007||
45554|IRN000010000|Yi Lang |IRN||000|A Ba Si Gang |010||
45555|USAAP0172000|Mei Guo |USA||AP0|Ba La Nuo Fu |172||
45556|USAAP0173000|Mei Guo |USA||AP0|Ban Ning |173||
45557|NGA000005000|Ni Ri Li Ya |NGA||000|Bei Ning Cheng |005||
45558|AUS000047000|Ao Da Li Ya |AUS||000|Ba Li Na |047||
45559|USAAP0174000|Mei Guo |USA||AP0|Ba En Wei Er |174||
45560|PNG000030000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bo Di Nu Nu |030||
45561|NOR000030000|Nuo Wei |NOR||000|Bu Lun Ne Yu Song |030||
45562|USAAP0175000|Mei Guo |USA||AP0|Bo En Si |175||
45563|PAK000004000|Ba Ji Si Tan |PAK||000|Ben Nu |004||
45564|PHL000007000|Fei Lv Bin |PHL||000|Ba Gang A |007||
45565|BFA000001000|Bu Ji Na Fa Suo |BFA||000|Bang Fu La |001||
45566|PNG000031000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ben Di |031||
45567|BRA000030000|Ba Xi |BRA||000|Bu Lu Mei Nao |030||
45568|PNG000032000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bo An Da |032||
45569|USAAP0176000|Mei Guo |USA||AP0|Bu En |176||
45570|SLB000004000|Suo Luo Men Qun Dao |SLB||000|Bei La Na Dao |004||
45571|PNG000033000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ban Ci |033||
45572|COD000008000|Gang Guo （Jin ）|COD||000|Bo Ma |008||
45573|PYF000004000|Fa Shu Bo Li Ni Xi Ya |PYF||000|Bo La Bo La |004||
45574|PAN000004000|Ba Na Ma |PAN||000|Bo Ka Si De Er Tuo Luo |004||
45575|GBR000020000|Ying Guo |GBR||000|Bo En Mao Si |020||
45576|GBR000021000|Ying Guo |GBR||000|Ba Li Kai Li |021||
45577|NLD000003000|He Lan |NLD||000|Bo Nai Er |003||
45578|NOR000031000|Nuo Wei |NOR||000|Bo Duo |031||
45579|CAF000008000|Zhong Fei |CAF||000|Bu A Er |008||
45580|PNG000034000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bo Ku |034||
45581|PNG000035000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bo Sai Te |035||
45582|FRA000031000|Fa Guo |FRA||000|Bu Er Ri |031||
45583|PNG000036000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bo Ang |036||
45584|USAAP0177000|Mei Guo |USA||AP0|Ba Tuo |177||
45585|AUS000048000|Ao Da Li Ya |AUS||000|Bo Luo Luo La |048||
45586|BFA000002000|Bu Ji Na Fa Suo |BFA||000|Bo Bo Di Wu La Suo |002||
45587|CAF000009000|Zhong Fei |CAF||000|Bo Zuo Mu |009||
45588|USAAP0178000|Mei Guo |USA||AP0|Bei Si Pei Qi |178||
45589|PNG000037000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bo Li Di |037||
45590|CMR000004000|Ka Mai Long |CMR||000|Ba Men Da |004||
45591|PNG000038000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ba Pi |038||
45592|SLB000005000|Suo Luo Men Qun Dao |SLB||000|Ba Tu Na |005||
45593|BRA000031000|Ba Xi |BRA||000|Ba La －Du Jia Sa |031||
45594|PHL000008000|Fei Lv Bin |PHL||000|Bi Si Li Ge |008||
45595|USAAP0179000|Mei Guo |USA||AP0|Da Pai Ni |179||
45596|PNG000039000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bi An Jia Bi Pu |039||
45597|BRA000032000|Ba Xi |BRA||000|Sai Gu Lu Gang |032||
45598|JPN000065000|Ri Ben |JPN||000|Bie Fu |065||
45599|MDG000008000|Ma Da Jia Si Jia |MDG||000|Bei Sa Lan Pi |008||
45600|PHL000009000|Fei Lv Bin |PHL||000|Ba Lai Er |009||
45601|NAM000002000|Na Mi Bi Ya |NAM||000|Ba Gan Ni |002||
45602|AUS000049000|Ao Da Li Ya |AUS||000|Bu Li Ya |049||
45603|PRI000001000|Bo Duo Li Ge |PRI||000|A Gua Di Ya |001||
45604|BRA000033000|Ba Xi |BRA||000|Ba La |033||
45605|AUS000050000|Ao Da Li Ya |AUS||000|Ba Er Ge Xi Er |050||
45606|BRA000034000|Ba Xi |BRA||000|Ba Lei La Si |034||
45607|BRA000035000|Ba Xi |BRA||000|Ba Lei Li Ni Ya Si |035||
45608|ARG000001000|A Gen Ting |ARG||000|Sheng Ka Luo Si .De Ba Li Luo Qie |001||
45609|USAAP0180000|Mei Guo |USA||AP0|Bu Lei Na De |180||
45610|PNG000040000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Po Luo Men |040||
45611|AUS000051000|Ao Da Li Ya |AUS||000|Bu Lai Te |051||
45612|AUS000052000|Ao Da Li Ya |AUS||000|Bo Ke |052||
45613|USAAP0181000|Mei Guo |USA||AP0|Bu Lang Si Wei Er |181||
45614|PNG000041000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bi Ya Lu |041||
45615|GBR000022000|Ying Guo |GBR||000|Ba La |022||
45616|AUS000053000|Ao Da Li Ya |AUS||000|Ba Se Si Te Dao |053||
45617|DEU000017000|De Guo |DEU||000|Bu Lai Mei Gang |017||
45618|USAAP0182000|Mei Guo |USA||AP0|Ba Luo |182||
45619|USAAP0183000|Mei Guo |USA||AP0|Ba Zi Dun |183||
45620|SOM000004000|Suo Ma Li |SOM||000|Bo Sha Suo |004||
45621|COL000014000|Ge Lun Bi Ya |COL||000|Suo La Nuo Gang |014||
45622|GNQ000001000|Chi Dao Ji Na Ya |GNQ||000|Ba Ta |001||
45623|USAAP0184000|Mei Guo |USA||AP0|Bu Lai Er Si Wei Er |184||
45624|AUS000054000|Ao Da Li Ya |AUS||000|Bai En Si Dai Er |054||
45625|USAAP0185000|Mei Guo |USA||AP0|Bi She  Ke La |185||
45626|CAF000010000|Zhong Fei |CAF||000|Bo Sang Ge A |010||
45627|PHL000010000|Fei Lv Bin |PHL||000|Ba Shi Ge |010||
45628|PNG000042000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ben Si Ba He |042||
45629|IRQ000003000|Yi La Ke |IRQ||000|Ba Shi La |003||
45630|BRA000036000|Ba Xi |BRA||000|Ba Er Sa Si |036||
45631|AFG000001000|A Fu Han |AFG||000|Bo Si Te |001||
45632|COD000009000|Gang Guo （Jin ）|COD||000|Ba Sang Ku Su |009||
45633|PNG000043000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bei Sa Ke A |043||
45634|USAAP0186000|Mei Guo |USA||AP0|Bo Si Wei Er Bei |186||
45635|MMR000004000|Mian Dian |MMR||000|Bo Sai En |004||
45636|SOM000005000|Suo Ma Li |SOM||000|Ba Er Dai Lei |005||
45637|COG000001000|Gang Guo （Bu ）|COG||000|Bei Tu |001||
45638|AUS000055000|Ao Da Li Ya |AUS||000|Bu Lu Na Te Dang Si |055||
45639|SLE000001000|Sai La Li Ang |SLE||000|Bang Te |001||
45640|USAAP0187000|Mei Guo |USA||AP0|Bang Di Fu Er |187||
45641|CAF000011000|Zhong Fei |CAF||000|Ba Tan Jia Fu |011||
45642|USAAP0188000|Mei Guo |USA||AP0|Ba Te Dao |188||
45643|IDN000028000|Yin Du Ni Xi Ya |IDN||000|Ban Da Ya Qi |028||
45644|USAAP0189000|Mei Guo |USA||AP0|Ben Ni Zi Wei Er |189||
45645|USAAP0190000|Mei Guo |USA||AP0|Ba Te Le |190||
45646|USAAP0191000|Mei Guo |USA||AP0|Bei Te Er Si |191||
45647|IDN000029000|Yin Du Ni Xi Ya |IDN||000|Ba Du Li Jin |029||
45648|AUS000056000|Ao Da Li Ya |AUS||000|Bei Tu Ta |056||
45649|USAAP0192000|Mei Guo |USA||AP0|Bi Di |192||
45650|PNG000044000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bu Ka Dao |044||
45651|USAAP0193000|Mei Guo |USA||AP0|Bo Wei Er |193||
45652|AUS000057000|Ao Da Li Ya |AUS||000|Bo Ke Dun |057||
45653|IDN000030000|Yin Du Ni Xi Ya |IDN||000|Bo Kang Di Ni |030||
45654|DZA000001000|A Er Ji Li Ya |DZA||000|Bu Sa Da |001||
45655|YEM000002000|Ye Men |YEM||000|A Er Bu Ke |002||
45656|PNG000045000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Bu Luo Luo |045||
45657|COL000015000|Ge Lun Bi Ya |COL||000|Bu Ai Na Wen Tu La |015||
45658|SOM000006000|Suo Ma Li |SOM||000|Bu Lao |006||
45659|IND000019000|Yin Du |IND||000|Po Ding Da |019||
45660|GBR000023000|Ying Guo |GBR||000|Bo Dun Wu De |023||
45661|IDN000031000|Yin Du Ni Xi Ya |IDN||000|Ba Wu Ba Wu |031||
45662|COD000010000|Gang Guo （Jin ）|COD||000|Bu Ni Ya |010||
45663|IRN000011000|Yi Lang |IRN||000|Bu Sai A Er |011||
45664|BRA000037000|Ba Xi |BRA||000|Bo A Wei Si Ta |037||
45665|USAAP0194000|Mei Guo |USA||AP0|Bi Fu Yin Lai Te |194||
45666|FRA000032000|Fa Guo |FRA||000|Bu Li Wei La Jia La De |032||
45667|FJI000003000|Fei Ji Qun Dao |FJI||000|Mu Bu A |003||
45668|NOR000032000|Nuo Wei |NOR||000|Bei Le Wo Ge |032||
45669|AUS000058000|Ao Da Li Ya |AUS||000|Bo Zi Wei Er |058||
45670|BOL000003000|Bo Li Wei Ya |BOL||000|Bao Lei Si |003||
45671|BRA000038000|Ba Xi |BRA||000|Bei Er Meng Di |038||
45672|USAAP0195000|Mei Guo |USA||AP0|Ba Te Er Si Wei Er |195||
